surface,n_bhk,pool,club_house,mall,park,gym,sub_area_baner,sub_area_bavdhan,sub_area_bt kawade rd,sub_area_handewadi,sub_area_hinjewadi ,sub_area_kharadi,sub_area_mahalunge,sub_area_nibm,sub_area_other,sub_area_wadgaon sheri ,price
3.481494556991496,4.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,215.0
-0.428374961884534,2.0,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74
0.15394603028849177,3.0,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.95
-0.41500534726831656,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0
0.6010853635642079,3.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0
-1.3761320869008362,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.99
-0.9661305720035017,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.99
-0.7195354579710469,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.99
-1.4652628510089523,1.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0
-1.1206238964575697,1.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0
-0.2709106119601954,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0
-0.06293882904125762,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0
0.08561244447226936,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0
0.17474320858038556,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0
1.1923194321480455,3.0,2,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
2.5812738394995227,3.5,2,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
4.681788846980794,4.5,2,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0
-1.3850451633116478,1.0,1,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49
-1.3761320869008362,1.0,1,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49
-1.4236684944251647,1.0,1,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49
-0.6066364901007664,2.0,1,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99
-0.6838831523278004,2.0,1,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99
-0.6125785410413075,2.0,1,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99
-1.7564233470954653,1.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.19
-1.4444656727170586,2.0,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.29
-0.4194618854737224,2.0,2,2,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
0.7838034299858462,3.0,2,2,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
1.4225739060940121,3.0,2,2,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2.165330273661647,4.0,2,2,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0
-0.24417138272776054,2.0,2,0,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
0.700614716818271,3.0,2,0,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
-0.2827947138412776,2.0,2,2,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.68
